pledge_id,project_id,backer_id,amount,pledged_at,status,voting_power
d60d1334-c48e-4252-9bcf-80721070a8cb,17c31bd6-deeb-498a-84bb-83458d8bc0ed,de1fcf5e-c9e7-4ce1-9ee7-4726eb3e190b,15510.96,2025-03-29 09:29:19,1,15510.96
cfd3741d-a65e-4825-991c-397d34e62c5c,402f3c2e-20b3-4cd9-8ef4-fbfa9ee8037a,119c9a9c-19a2-4940-82e0-8b2ac20e9517,2907.87,2025-02-01 19:09:55,1,2907.87
450383c9-8dbb-49df-bd44-a34bdfa6f6d5,402f3c2e-20b3-4cd9-8ef4-fbfa9ee8037a,0e740da7-cbb0-4306-96b8-2490f9bc97f6,5404.73,2024-12-12 19:55:37,1,5404.73
d6c4c9a0-44a9-44d6-ae5c-1f3a2113f542,402f3c2e-20b3-4cd9-8ef4-fbfa9ee8037a,e9c73f9f-be47-420f-b719-b32fd3dacf0e,3371.74,2024-12-26 23:29:31,1,3371.74
c951b68b-b0a9-4642-affa-9bfb5e9e0b4b,402f3c2e-20b3-4cd9-8ef4-fbfa9ee8037a,b161bbc3-5a84-4cbc-8d35-db114e3a517e,3543.27,2024-12-14 09:40:26,1,3543.27
e9e360c3-b675-4eb0-ae76-b0c7ff83294d,60d59de7-906e-4e48-9880-73dd3808ca3c,659a14c4-6553-4ffb-b511-8c9be8986c02,932.72,2025-11-20 16:18:32,1,932.72
17fd9897-2b7e-4a14-b0b6-a2be06c71acb,60d59de7-906e-4e48-9880-73dd3808ca3c,2236234c-ad6f-48b4-a5ff-6169bc1f46c0,6472.18,2025-12-12 02:14:48,1,6472.18
6c3664c1-2b9e-4cb2-9e13-caaf9f021671,632e3a80-9409-4a47-9b73-df3aa75058c3,9a0cfe03-9e52-4088-b95d-d3370efee74c,3237.62,2025-04-22 18:54:12,1,3237.62
fc123975-25f9-4083-bee7-675bed22b0e2,632e3a80-9409-4a47-9b73-df3aa75058c3,8ffc93ef-186f-4fe5-9a57-a7b2a206c316,4168.42,2025-04-15 04:08:54,1,4168.42
fe8d0a31-a372-40b8-b412-6215cc04b2ca,632e3a80-9409-4a47-9b73-df3aa75058c3,5dbdae83-6a84-40b5-88fe-5f4b35cb0de9,2743.73,2025-03-13 04:16:25,1,2743.73
d3ca2690-774b-457f-8101-24cd2514d5ae,87f9cca7-6173-433c-ac7b-92d173555154,c27603dc-b1f4-428c-9234-467eb8cd745f,2840.5,2025-12-07 11:10:37,1,2840.5
162426f0-ba7c-42a7-811b-93b06141e5e0,87f9cca7-6173-433c-ac7b-92d173555154,9e52ff72-0e3a-4503-a860-68add5ff4efd,18599.33,2025-11-09 13:01:13,1,18599.33
04c3af02-1b8a-4b44-9d30-674e947c945e,87f9cca7-6173-433c-ac7b-92d173555154,74627e02-e8a4-46c0-901e-edf06e771ad7,26112.03,2025-11-08 22:55:45,1,26112.03
bf60ef3d-997a-433f-b102-6e801a07174a,87f9cca7-6173-433c-ac7b-92d173555154,7ee87139-5951-4f10-92e1-4e9cbe0aa641,23599.81,2025-11-01 07:03:56,1,23599.81
8ed2b9c9-15ad-4178-861a-603afafaeb88,e41e1c5d-ae2a-4dfb-9907-79a21bc10542,7159ae07-d574-418f-b46d-af168eac505e,6899.5,2025-10-03 17:11:39,1,6899.5
2cbbfc40-c33e-42ad-8144-736c27f31f87,e41e1c5d-ae2a-4dfb-9907-79a21bc10542,c2c15428-d74d-49b7-b3d3-9fc86e5b0a0c,2679.93,2025-08-23 07:53:15,1,2679.93
f017ffe4-986a-4e5a-90a6-c43cb77b5fa3,e41e1c5d-ae2a-4dfb-9907-79a21bc10542,3d03bc2f-1e7b-4e90-a9cc-21d30ebb1584,2699.41,2025-10-02 13:50:32,1,2699.41
59127817-3399-47ed-a694-ed09010f5b9b,e41e1c5d-ae2a-4dfb-9907-79a21bc10542,aa09e66d-5fc9-4866-8dbf-78594b444b93,5273.06,2025-10-06 18:41:43,1,5273.06
2b41aa92-cd31-45f4-a52f-035f7ea05587,e41e1c5d-ae2a-4dfb-9907-79a21bc10542,a2dbc14c-cc3c-4996-804e-d457ce172cb5,1700.23,2025-09-03 20:02:15,1,1700.23
4a87cea4-bbe6-43c8-91e0-8a630f1f57df,e41e1c5d-ae2a-4dfb-9907-79a21bc10542,e18b7a2b-cb76-4a34-92ee-a254aee628f0,3077.09,2025-08-17 23:19:53,1,3077.09
12eda9b7-0004-4a85-ac9e-641f1772bf35,e41e1c5d-ae2a-4dfb-9907-79a21bc10542,36cb957f-d296-4f75-b0bb-641791cfc076,7011.4,2025-09-30 03:55:43,1,7011.4
b1cf8758-423a-477e-adcb-4a7de2ed9933,1208d26a-5a8b-4962-a8b7-c3863a7a3f02,b0de7d64-886a-4e30-9392-026425ef2381,2205.88,2025-04-29 10:44:44,1,2205.88
3e4bee3c-287d-4f66-87f1-9241a006849f,1208d26a-5a8b-4962-a8b7-c3863a7a3f02,36cb957f-d296-4f75-b0bb-641791cfc076,1966.64,2025-04-22 09:52:01,1,1966.64
5dc22115-88ef-4285-9f88-1c4b619df135,1208d26a-5a8b-4962-a8b7-c3863a7a3f02,8abf3144-152c-46db-8d62-ab43dce43d97,1664.92,2025-05-12 01:41:44,1,1664.92
02ab5dde-cc36-48ff-accf-dd012ad370da,1208d26a-5a8b-4962-a8b7-c3863a7a3f02,b0d98393-1348-4aa8-8c1b-e4b5918b6e60,2543.33,2025-05-07 16:41:02,1,2543.33
0d11910e-7df9-4939-b175-c1e9ff2a2759,994a49c1-a6e7-4744-8e2c-fc0b3cca2bde,65bdc7cf-3469-4178-810a-b291d5f5623e,1565.03,2025-01-07 16:48:13,1,1565.03
f143094e-1087-4d1f-bb91-834d2fdca98d,994a49c1-a6e7-4744-8e2c-fc0b3cca2bde,681b3cd2-6b7a-4a51-8ceb-f43903cb81c8,19621.96,2025-02-04 06:10:45,1,19621.96
922e1440-1eb1-420f-ac3e-069f8ec922c7,994a49c1-a6e7-4744-8e2c-fc0b3cca2bde,c49e339b-202f-4bb3-a64b-5c86b0166804,5693.64,2025-02-13 04:23:55,1,5693.64
0621e25a-7e1e-499e-8e9b-6d5d4276f826,12b777f0-e268-428b-89a8-3a0730df2d64,a52f38b9-e055-471a-8d27-8e77fddc8038,2261.73,2025-08-18 12:35:40,1,2261.73
cd0461a5-a057-494c-b802-bde695ba6db8,12b777f0-e268-428b-89a8-3a0730df2d64,fe757933-964d-4627-b27e-0abc2e7699ca,1281.97,2025-08-23 05:52:35,1,1281.97
d6d9c648-13ec-4265-9f2c-07c2bfc9b730,eb235dcb-ff91-4571-91e0-7aed77cec201,b92ed186-e09c-4f89-9e62-f1d965416c00,5685.68,2025-02-01 15:38:45,1,5685.68
3e7bd8b3-83ba-4a85-8c09-7ab94ef540c8,eb235dcb-ff91-4571-91e0-7aed77cec201,836251f8-b977-4e3f-b188-2ae5dc3452b6,397.57,2025-01-05 13:44:05,1,397.57
7fa93784-e6fd-46ca-b0b7-af975df95c2d,eb235dcb-ff91-4571-91e0-7aed77cec201,b0cd41ab-4bad-4140-ad27-f62101ba5252,8736.63,2025-03-25 09:48:56,1,8736.63
ba7a7812-4d66-4a2b-a126-9df6b4b9feb5,eb235dcb-ff91-4571-91e0-7aed77cec201,cddff525-9ed7-4b47-baf8-760807a31e97,813.06,2025-02-02 18:17:11,1,813.06
db145cba-9795-4a26-afc3-4e514901fe43,eb235dcb-ff91-4571-91e0-7aed77cec201,e1973b3d-640e-47a9-aaf4-5b7ba7d161f7,5933.57,2025-02-04 18:35:49,1,5933.57
95f53bdf-f036-44bf-b00c-693cec5f14b1,eb235dcb-ff91-4571-91e0-7aed77cec201,f11bcbad-b2af-4536-8862-7b9814824fea,12971.69,2025-02-15 21:24:32,1,12971.69
f6d38bac-5032-4bd2-adcc-81d8cf8ffd4b,65e94b9c-f7dc-4ad9-86af-f15a8abce8e6,0be86af0-4437-458b-800f-3e45bf62c847,332.41,2025-08-03 14:28:41,1,332.41
4cd65d24-de51-4dcf-af05-de46959a2171,65e94b9c-f7dc-4ad9-86af-f15a8abce8e6,4b8cff6e-6169-4b12-b859-52e508248fac,756.94,2025-07-09 11:14:41,1,756.94
a091aa64-dbea-4f92-bc05-8e36050e81b9,65e94b9c-f7dc-4ad9-86af-f15a8abce8e6,42fd2199-4740-47a4-9ca3-08a9a6fe1b6b,775.34,2025-07-23 14:39:21,1,775.34
04f4b9e1-1de3-45ed-8b74-0c688cf3e2c8,4aafd2c2-9c3d-4eda-b177-640694211238,f2d3fb9c-7755-4852-bb60-ceac9d144be6,1601.39,2025-04-29 23:16:26,1,1601.39
23672c87-385d-478c-8bce-dca8b85cde4f,4aafd2c2-9c3d-4eda-b177-640694211238,2c8b1b99-02aa-44f7-a283-e55c7d2f918b,2083.13,2025-05-15 11:27:06,1,2083.13
d46550d8-3cca-4046-95a3-807678112498,4aafd2c2-9c3d-4eda-b177-640694211238,44cb1c0e-77a2-4c22-9de2-cc68af05ddec,2758.04,2025-04-19 16:37:19,1,2758.04
867afc9d-e055-48df-b2ab-928d352e2b79,4aafd2c2-9c3d-4eda-b177-640694211238,60c7b902-3427-4213-8e49-a839f6223bc3,2299.79,2025-05-09 10:13:06,1,2299.79
98f95791-e01c-412a-8a29-39c7c1cad5ec,4aafd2c2-9c3d-4eda-b177-640694211238,be730efa-b967-453e-af06-5d448d4559b6,929.14,2025-03-30 04:36:56,1,929.14
f139807b-e4bb-44ef-b6d9-f729c7872815,d4583fab-8558-4cbe-a252-225b0672075e,cccf437d-8bf6-491a-9ff2-1d6c93db97f4,10301.45,2025-10-10 20:38:06,1,10301.45
7566fcf8-8abf-4251-8a31-6f5ae6337cbf,d4583fab-8558-4cbe-a252-225b0672075e,b6421016-3416-4e92-8745-f8cc9a8f2e07,3599.79,2025-10-13 11:22:22,1,3599.79
9169cdee-a730-44da-ba55-f885c639e2ad,d4583fab-8558-4cbe-a252-225b0672075e,e18b7a2b-cb76-4a34-92ee-a254aee628f0,3294.55,2025-11-27 07:49:58,1,3294.55
d2842dfd-d1d4-4e6b-b76c-2ea9eaa15b9b,d4583fab-8558-4cbe-a252-225b0672075e,d096c6b5-f10c-4e03-a310-d3416c46c51d,10245.13,2025-10-16 18:08:25,1,10245.13
3b158482-4b17-45ae-8cb6-0657ddc1d917,d4583fab-8558-4cbe-a252-225b0672075e,93de08fa-433f-47b6-a1cd-20f5c73d1406,5811.64,2025-10-25 21:53:44,1,5811.64
a1c14e4b-12c2-4e09-811f-d0829c88973b,d4583fab-8558-4cbe-a252-225b0672075e,29e99877-826a-4e9b-b038-4e31c2e92128,5787.25,2025-11-12 07:59:59,1,5787.25
9ec2b815-319b-47f5-8a2c-d8cf9867318a,d4583fab-8558-4cbe-a252-225b0672075e,1fd8a48d-8666-4e27-a4b5-10f668f38046,4645.64,2025-10-07 17:09:26,1,4645.64
3eb424f9-3851-4ae9-9417-9320e319c6d0,d4583fab-8558-4cbe-a252-225b0672075e,21765611-46d6-4f56-ba1e-c53394dc1a66,11991.95,2025-10-23 08:30:25,1,11991.95
a793dc11-1ad8-4bd0-8d9c-38ffef3ed783,d4583fab-8558-4cbe-a252-225b0672075e,0be86af0-4437-458b-800f-3e45bf62c847,9736.87,2025-11-17 19:17:57,1,9736.87
70dff6dd-a9fd-4d5f-9568-072b22ac9f4a,0fb08794-8008-4f00-9e56-3e1fe3eecaf1,fc87ee02-62d0-4077-b646-4f60a160bf56,16543.56,2025-12-17 16:58:28,1,16543.56
11e5596f-de57-490f-b616-04c4478dacac,0fb08794-8008-4f00-9e56-3e1fe3eecaf1,1682b04f-9dce-4478-af3e-c363db49af9d,6811.04,2025-12-23 15:50:17,1,6811.04
5094a8cf-2298-42f3-9c89-f9f7a771027a,0fb08794-8008-4f00-9e56-3e1fe3eecaf1,e9dbc288-791d-491d-a7b3-64cf9715dc01,12056.32,2025-12-01 05:07:49,1,12056.32
4ca9fc39-45c2-427c-b9f6-1ec4531c1b45,0fb08794-8008-4f00-9e56-3e1fe3eecaf1,78d0cccd-fe5a-45e2-b1ce-8f87df369d98,14658.44,2025-12-02 16:05:45,1,14658.44
8735bc69-1d79-4ab4-a86a-c4cbcc86aa96,0fb08794-8008-4f00-9e56-3e1fe3eecaf1,03c56bef-0bde-4513-b043-810ac65daecb,19480.5,2025-12-24 07:40:07,1,19480.5
34c636d5-8790-41d0-a54a-894150994c55,0fb08794-8008-4f00-9e56-3e1fe3eecaf1,9a0cfe03-9e52-4088-b95d-d3370efee74c,17300.98,2025-12-19 02:40:13,1,17300.98
0764147b-65f3-47d3-ab1b-08188fb9d2de,c34516a1-360c-4264-8009-2a984b8ea9c1,d7dfa948-4a67-4fbb-8d65-e4a845fc6c42,2503.76,2025-03-24 17:58:05,1,2503.76
a2266e94-df05-4a69-9925-e9ce9851abd3,c34516a1-360c-4264-8009-2a984b8ea9c1,b5ac926f-04db-4546-ab6b-021cdf214d7e,2711.51,2025-02-24 11:03:44,1,2711.51
2fc8ef96-9b84-46c3-9cab-2b1e141e4664,c34516a1-360c-4264-8009-2a984b8ea9c1,428312d5-e086-4a71-8e5f-a832ff8b7aea,12610.7,2025-02-28 14:06:25,1,12610.7
fa21ec34-bc58-40ca-8a01-7105bda1fd37,c34516a1-360c-4264-8009-2a984b8ea9c1,3c4f239c-9c04-4ef1-aa0a-356b2cfb5461,3448.84,2025-03-25 16:47:47,1,3448.84
b9003193-c6af-41ed-993d-dc04a1424747,c34516a1-360c-4264-8009-2a984b8ea9c1,13a85f8c-ae16-43f7-9636-3f4f0b0ec5a7,5091.72,2025-02-28 06:53:07,1,5091.72
84238cd9-fc54-4782-b308-0bc30df54d27,c34516a1-360c-4264-8009-2a984b8ea9c1,2fa99484-a312-433b-94ca-57bcfd408ff0,1161.93,2025-02-28 11:28:19,1,1161.93
5a7e2a59-cb36-4e2d-9138-0bbfbda59eee,b78bca64-df7c-4090-84d9-59a4866301f3,7808c16e-4a6c-47c7-acb5-8de731c41dd2,8260.99,2025-05-24 06:32:31,1,8260.99
d2f6f992-a648-4f62-9d13-84410dcea148,b78bca64-df7c-4090-84d9-59a4866301f3,e5a85689-376c-43e6-b6c0-7e47d9941d77,7829.34,2025-05-10 23:17:05,1,7829.34
39120468-93a5-4a33-b433-d9fec86ee8e7,b78bca64-df7c-4090-84d9-59a4866301f3,60c7b902-3427-4213-8e49-a839f6223bc3,1869.6,2025-05-08 01:05:59,1,1869.6
6aff4094-ba5a-4bd7-9c09-1191fcdde2aa,b78bca64-df7c-4090-84d9-59a4866301f3,428312d5-e086-4a71-8e5f-a832ff8b7aea,1844.17,2025-05-18 17:13:57,1,1844.17
44066f19-b26e-4229-b1b5-a2474ff9b589,b78bca64-df7c-4090-84d9-59a4866301f3,018a0551-a1ac-4b2d-8216-231937248644,2229.43,2025-05-06 20:04:05,1,2229.43
fd45f7a2-3964-4834-943f-c0cd3fb49f3d,b78bca64-df7c-4090-84d9-59a4866301f3,9eed7e18-a94b-4c5b-9b1f-3b493bff0bff,4304.17,2025-06-19 20:13:25,1,4304.17
c4f47c37-93a0-4a2a-b92c-6cbfdf708251,b78bca64-df7c-4090-84d9-59a4866301f3,85fcf6e4-f978-47e9-9d63-66c808759e93,5516.61,2025-06-03 18:55:33,1,5516.61
82b97f87-e067-46b4-a7ae-321ea6f66056,b78bca64-df7c-4090-84d9-59a4866301f3,cf87fc0e-b964-440a-a2cb-47b940159199,1021.9,2025-05-26 03:07:10,1,1021.9
ae37d466-eb3d-4aad-9003-d0a24a3a04f7,b78bca64-df7c-4090-84d9-59a4866301f3,dd0707d1-9451-4a97-97d6-11eab1aebb93,5803.26,2025-05-12 02:34:21,1,5803.26
ab803d34-a744-4866-9c15-c8287e8912d7,59612bbb-2a4c-4599-a02e-fec5178f5652,c1a5e23b-a1df-416b-be62-b37744278ee4,4350.71,2025-12-09 21:16:28,1,4350.71
d6ac93b6-477b-48df-aa86-9ba472620528,59612bbb-2a4c-4599-a02e-fec5178f5652,4a84671a-2e7c-4c7e-9962-529c8141cc7d,5053.0,2025-12-27 11:44:38,1,5053.0
fd37d086-6cff-437c-bfee-a586a1d4fea7,59612bbb-2a4c-4599-a02e-fec5178f5652,6ef0be7c-c191-48ca-89df-c17f56e3ad76,8108.74,2025-12-24 20:22:17,1,8108.74
3307d1dd-bc46-470b-838f-1aa6c8d63f33,59612bbb-2a4c-4599-a02e-fec5178f5652,6c773229-6471-43e0-b5be-b577af45ccae,3320.04,2026-01-08 11:15:58,1,3320.04
38976cb6-7f8c-4682-89d2-ef6c8b59b1fd,def7b309-8644-41a1-a03a-762aaf4c2337,0440d65a-8e44-4513-9f06-0f0fb0e07df8,561.21,2025-08-12 11:26:37,1,561.21
4c1df6de-43a2-45df-9b19-60cb27ebf732,def7b309-8644-41a1-a03a-762aaf4c2337,e5315912-8421-438f-93d3-71111e7168c3,2033.56,2025-07-31 18:56:48,1,2033.56
5e21b9fc-ba6d-4a55-8147-0473d125b3cf,def7b309-8644-41a1-a03a-762aaf4c2337,1b7a123a-c696-46a7-ba70-419342b6b3a7,1070.96,2025-07-26 04:15:40,1,1070.96
447a2eaa-84a0-4c96-9868-74bea177b79f,def7b309-8644-41a1-a03a-762aaf4c2337,6e9a5c2b-d12b-4ee1-a236-278b03150ab7,1406.61,2025-08-07 04:25:23,1,1406.61
84a35069-2c83-4897-b348-12bf6a20adc6,def7b309-8644-41a1-a03a-762aaf4c2337,73dc5f56-471f-4305-a136-80b9356c5fc6,1280.19,2025-08-02 03:07:56,1,1280.19
a67fecd9-b324-43a2-8e02-fa4de392e4d8,def7b309-8644-41a1-a03a-762aaf4c2337,b40fc5c0-c06c-4e78-9ca4-296add94fab8,757.68,2025-08-20 08:06:51,1,757.68
ebb03f82-7b83-4785-b6ce-6fb2b4d6d3ba,def7b309-8644-41a1-a03a-762aaf4c2337,a49b6e7c-d2bd-4e9f-bdf5-5e29df547a4d,1753.97,2025-07-27 09:44:00,1,1753.97
ea770c01-b311-4dad-9e74-75d38827e5fa,def7b309-8644-41a1-a03a-762aaf4c2337,f487951e-ebfa-4d67-acdd-eeef8e17930e,567.19,2025-07-26 04:17:35,1,567.19
b586897f-16d1-4cc0-8dbd-11d3ee628461,def7b309-8644-41a1-a03a-762aaf4c2337,8ffc93ef-186f-4fe5-9a57-a7b2a206c316,1685.25,2025-08-29 17:43:23,1,1685.25
6e8411c7-8f47-43ff-ac2e-be80464dfb81,2116d1b3-763e-4498-b39f-860954aeec48,c1939933-d4b2-4364-b7c6-8722908666ae,3770.86,2025-06-25 04:36:20,1,3770.86
559d5d5f-1ffb-4a95-945a-57619199be40,2116d1b3-763e-4498-b39f-860954aeec48,8cc01278-d07c-4d16-9305-f3f271f827d1,1156.04,2025-07-28 23:31:13,1,1156.04
874f6aed-3604-4b11-8c72-8be608bd9777,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,1dc50c5d-5c7f-4c99-a1af-5470db846fc8,5277.5,2025-10-12 12:37:55,1,5277.5
8bdc0866-02d8-4b04-89c4-1425d42d1951,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,ea1914ca-0f3d-4786-9f4e-c473ebf297ec,4231.34,2025-10-21 11:30:38,1,4231.34
c773d06a-bfb9-4d77-b405-6e8c30061bfd,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,32934ba7-7113-428d-b77c-8034e1d801ad,4420.87,2025-09-13 19:38:43,1,4420.87
75834673-c422-4a30-8eef-343daa1aa7ce,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,bb6fb46b-f648-437d-a29d-1bebc24cbe41,2312.79,2025-08-25 16:30:36,1,2312.79
a8017ee4-53f9-4351-aa17-46ad4998bde5,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,7f89804c-155d-4fbf-88e7-b62743d65e52,461.13,2025-10-06 14:46:28,1,461.13
58f17755-09f0-4132-916e-8795ee4ad620,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,b542c961-e6a1-4ce5-9bf2-b9969d95c493,179.32,2025-10-27 07:03:50,1,179.32
8bbbf59f-f5c0-4baf-bfb6-f2e6893a9029,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,577aa988-1f0f-4bbd-8be2-fa056af19c60,5756.47,2025-09-17 07:13:55,1,5756.47
b0db5732-d63e-4c0d-b0b6-54199123d0ca,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,7bc9e122-7111-4994-ad35-7e693a68c936,3558.04,2025-10-12 22:22:54,1,3558.04
684fc622-32f6-4ded-b816-6cbb4545ad86,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,6e4190a1-438c-4d68-bf45-47713b7886cd,710.18,2025-09-06 14:48:41,1,710.18
97a3c402-545e-4f74-98b4-02f0bc85fdf3,0a7935fb-831d-47c2-9de8-b4c3b42a86b0,2960e7aa-d228-49e9-9848-97fe43c20eba,6704.22,2025-10-24 05:11:54,1,6704.22
30963609-4cf2-455f-8194-fa1faa138328,8be52ea8-fa1f-4434-9585-8431f67e324f,2d76effa-912e-4db9-b73a-230a966c4fd9,27014.48,2025-09-15 17:50:26,1,27014.48
c330c9f8-e7d3-4e8e-b962-2957f0ee9136,8be52ea8-fa1f-4434-9585-8431f67e324f,a9708634-537a-4ae3-847b-7e19b0b1ae62,13710.46,2025-11-01 15:45:41,1,13710.46
6322483e-c335-4456-821e-91017e2f01d7,8be52ea8-fa1f-4434-9585-8431f67e324f,d6ca18f4-ed6f-4413-89d1-85416ace39c2,19699.15,2025-10-06 03:10:50,1,19699.15
1a352e60-0412-43c0-bf44-c4871db9bbb3,8be52ea8-fa1f-4434-9585-8431f67e324f,5eaff0fb-194c-4a44-9ece-65401d0279b1,28172.72,2025-10-25 02:36:47,1,28172.72
cfc55615-5b6e-4e53-bf10-9dc86a4d5754,8be52ea8-fa1f-4434-9585-8431f67e324f,394da7d9-1e81-4208-aa00-5903e50abda5,29971.42,2025-10-17 05:43:05,1,29971.42
fb7a4547-e646-4dd6-a757-4d5659a6bf21,8be52ea8-fa1f-4434-9585-8431f67e324f,e203d666-4f05-47dc-b53a-fc89cacb41c7,29539.33,2025-09-24 20:15:48,1,29539.33
b13e0286-df76-4bd7-8968-da4c10e8f519,02a26271-f4aa-464f-b2a2-e8fecf6d163d,6676948d-9eef-4065-94fd-229c5bef62c1,7111.09,2025-08-09 23:39:40,1,7111.09
36611b23-f376-4201-93ad-4584793bf51d,02a26271-f4aa-464f-b2a2-e8fecf6d163d,be87c37d-f651-4aa8-83e5-5aa20146fb60,3039.16,2025-09-19 06:39:31,1,3039.16
8abb0fdd-0f5f-462a-862d-6ab98ea90c9c,02a26271-f4aa-464f-b2a2-e8fecf6d163d,1adc0b4c-203a-4d3a-99ae-95dd8e64c53a,9350.42,2025-09-26 23:09:31,1,9350.42
3f1380ff-b2f1-4aa4-8657-1b4b74420ac0,02a26271-f4aa-464f-b2a2-e8fecf6d163d,2abc40d2-ed5d-461c-9087-34ee91143eb7,9536.69,2025-08-23 15:19:38,1,9536.69
049058c7-4075-4c4f-ab68-9031c1786ace,02a26271-f4aa-464f-b2a2-e8fecf6d163d,e1973b3d-640e-47a9-aaf4-5b7ba7d161f7,12828.19,2025-09-26 06:22:16,1,12828.19
d93dd952-5532-4e38-abe5-a38faca5ede3,02a26271-f4aa-464f-b2a2-e8fecf6d163d,302fab04-c0af-4cc7-9b99-30019db55613,12414.71,2025-08-28 07:58:10,1,12414.71
5c87f4cb-3c27-468e-9181-6209de1a26fe,02a26271-f4aa-464f-b2a2-e8fecf6d163d,b161bbc3-5a84-4cbc-8d35-db114e3a517e,1317.68,2025-08-01 09:10:05,1,1317.68
f9291898-30d6-46ef-8d05-09d9c19b50a3,02a26271-f4aa-464f-b2a2-e8fecf6d163d,74ff8e43-b8d7-4bf0-9a78-2bebd56057c4,14833.42,2025-09-11 20:10:48,1,14833.42
11ba4efa-64a0-4fce-ab8d-eee3b7deabe0,02a26271-f4aa-464f-b2a2-e8fecf6d163d,370a68e5-b431-4a7e-b0e4-78af84d4596e,8100.64,2025-09-04 06:05:04,1,8100.64
64148e3c-378f-4ffb-8766-acfb657847bc,f158ccec-be20-4542-bab9-ee9edaa5ad25,8cc873da-8cc6-4610-bb40-f3581285be46,691.13,2025-06-06 16:37:37,1,691.13
4eae4949-050e-450c-bdd2-a189a5a0157b,f158ccec-be20-4542-bab9-ee9edaa5ad25,9bad450a-90a1-464c-83fd-fc4b3dac7d85,1569.17,2025-05-09 15:29:36,1,1569.17
a98bf256-86d3-475b-b1c4-c29bf9095142,f158ccec-be20-4542-bab9-ee9edaa5ad25,8ad2b430-2906-4581-8364-04d4b6ccfaec,911.78,2025-05-28 21:21:55,1,911.78
088af29c-bc83-43bd-bd45-ca37a71fc1d1,f158ccec-be20-4542-bab9-ee9edaa5ad25,c7848e95-2afc-4815-8d65-5cb4614ce366,1316.94,2025-05-14 06:42:28,1,1316.94
99ba69a7-5667-412a-84d8-20dd2554bac3,16955fb7-f121-4aba-a4f8-89a06a562525,77517bd4-edd4-4547-a3d6-f302575657a5,343.62,2025-05-31 14:35:21,1,343.62
a0dc7da2-2504-438c-8302-ba00f8a3a89f,8bf5bd60-7839-4701-9b1e-1f99807d7847,c7848e95-2afc-4815-8d65-5cb4614ce366,4132.42,2025-04-19 02:11:51,1,4132.42
033fefd5-1df9-4c77-9711-7e0916b8db7c,8bf5bd60-7839-4701-9b1e-1f99807d7847,f544fc44-60f7-4cf1-bb65-e7cfaa63c828,3372.16,2025-04-05 18:02:39,1,3372.16
4156e0ce-32cd-4460-af86-db7a5b8536b2,8bf5bd60-7839-4701-9b1e-1f99807d7847,35e913f6-742e-4070-af68-abe8fe3f36fa,1402.76,2025-04-12 14:34:54,1,1402.76
4f7225c6-f169-48b2-b5b2-c319af03aaf4,8bf5bd60-7839-4701-9b1e-1f99807d7847,bfb2e0cc-7155-48dd-9571-04c13765af3f,5632.82,2025-04-05 05:08:23,1,5632.82
244e3b04-02d1-43b0-ba8f-d504f3c622c5,8bf5bd60-7839-4701-9b1e-1f99807d7847,5641a470-153a-43c1-9681-868814671772,3401.65,2025-04-29 20:45:41,1,3401.65
672422ab-3d65-4ba2-9279-3db32a063bc5,8bf5bd60-7839-4701-9b1e-1f99807d7847,5a51fc80-faba-4eea-9ff7-04ddd4ac704c,5807.63,2025-04-21 20:01:32,1,5807.63
0230bbb1-8a02-45eb-8a2f-838f82d8e2a8,7215d07d-91e5-495d-95e3-57e7ab790d35,8388709a-5c17-4a5e-a91b-479775396247,5142.37,2025-07-04 00:10:29,1,5142.37
59391fc4-0fe3-44f2-8d41-46d9251b28c6,7215d07d-91e5-495d-95e3-57e7ab790d35,de3a3db8-e9e2-4d12-ba35-0fb2304eb8bb,2758.54,2025-07-02 12:57:23,1,2758.54
876773a0-ed0e-4414-8cf8-0d8621704fe1,7215d07d-91e5-495d-95e3-57e7ab790d35,c6823b85-18ae-4dc9-a669-b25718c5d2b1,5005.33,2025-07-10 00:59:53,1,5005.33
a570585a-a2dc-473f-b36d-ca3b6aef634b,7215d07d-91e5-495d-95e3-57e7ab790d35,6def50db-5947-4a8e-9ae8-998f8e403ea6,4949.09,2025-06-21 16:33:37,1,4949.09
e760a5a9-dfea-41d2-ba12-e2ea74772be5,7215d07d-91e5-495d-95e3-57e7ab790d35,b00815d0-b541-47e5-b9a4-d0cb5877623c,2223.96,2025-07-04 17:14:22,1,2223.96
94554e15-879a-4f7d-b1fd-b33ae5854a79,7215d07d-91e5-495d-95e3-57e7ab790d35,3e2bceb2-ff3e-4a3c-9d7d-52f3d8ea9304,282.42,2025-07-06 07:36:16,1,282.42
0717d66b-1c1b-48d9-83be-e20abfccb691,7215d07d-91e5-495d-95e3-57e7ab790d35,c831c618-25fa-4efc-ab8c-23c404df11bc,3850.42,2025-07-07 14:23:51,1,3850.42
